,Data Year,County,Fuel Type,Make,Model,Number of Vehicles,Public Level 1,Shared Private Level 1,Public Level 2,Shared Private Level 2,Public DC Fast,Shared Private DC Fast,Total
1453,2021,Monterey,PHEV,Lincoln,Aviator,5,4,0,242,78,127,1,452
1454,2021,Monterey,PHEV,Mercedes-Benz,C-Class,8,4,0,242,78,127,1,452
1455,2021,Monterey,PHEV,Mercedes-Benz,GLC,26,4,0,242,78,127,1,452
1456,2021,Monterey,PHEV,Mercedes-Benz,GLE,2,4,0,242,78,127,1,452
1457,2021,Monterey,PHEV,Mercedes-Benz,S-Class,4,4,0,242,78,127,1,452
1458,2021,Monterey,PHEV,MINI,Countryman Plug-in Hybrid,3,4,0,242,78,127,1,452
1459,2021,Monterey,PHEV,Mitsubishi,Outlander PHEV,6,4,0,242,78,127,1,452
1460,2021,Monterey,PHEV,Porsche,Cayenne,35,4,0,242,78,127,1,452
1461,2021,Monterey,PHEV,Porsche,Panamera,20,4,0,242,78,127,1,452
1462,2021,Monterey,PHEV,Subaru,Crosstrek,25,4,0,242,78,127,1,452
1463,2021,Monterey,PHEV,Toyota,Prius Plug-in Hybrid,139,4,0,242,78,127,1,452
1464,2021,Monterey,PHEV,Toyota,Prius Prime,311,4,0,242,78,127,1,452
1465,2021,Monterey,PHEV,Toyota,RAV4 Prime,58,4,0,242,78,127,1,452
1466,2021,Monterey,PHEV,Volvo,S60,4,4,0,242,78,127,1,452
1467,2021,Monterey,PHEV,Volvo,XC60,18,4,0,242,78,127,1,452
1468,2021,Monterey,PHEV,Volvo,XC90,33,4,0,242,78,127,1,452
1469,2021,Napa,Electric,Audi,e-tron,26,0,0,316,33,43,1,393
1470,2021,Napa,Electric,Audi,Rs E-Tron Gt,1,0,0,316,33,43,1,393
1471,2021,Napa,Electric,BMW,i3,13,0,0,316,33,43,1,393
1472,2021,Napa,Electric,Chevrolet,Bolt Euv,3,0,0,316,33,43,1,393
1473,2021,Napa,Electric,Chevrolet,Bolt EV,133,0,0,316,33,43,1,393
1474,2021,Napa,Electric,Chevrolet,Spark EV,9,0,0,316,33,43,1,393
1475,2021,Napa,Electric,Coda,Coda,1,0,0,316,33,43,1,393
1476,2021,Napa,Electric,FIAT,500e,30,0,0,316,33,43,1,393
1477,2021,Napa,Electric,Ford,Focus,6,0,0,316,33,43,1,393
1478,2021,Napa,Electric,Ford,Mustang Mach-E,28,0,0,316,33,43,1,393
1479,2021,Napa,Electric,Honda,Clarity Electric,3,0,0,316,33,43,1,393
1480,2021,Napa,Electric,Hyundai,Ioniq Electric,3,0,0,316,33,43,1,393
1481,2021,Napa,Electric,Hyundai,Kona EV,21,0,0,316,33,43,1,393
1482,2021,Napa,Electric,Jaguar,I-PACE,6,0,0,316,33,43,1,393
1483,2021,Napa,Electric,Kia,Niro EV,13,0,0,316,33,43,1,393
1484,2021,Napa,Electric,Kia,Soul EV,5,0,0,316,33,43,1,393
1485,2021,Napa,Electric,Lucid,Air,1,0,0,316,33,43,1,393
1486,2021,Napa,Electric,Mercedes-Benz,B-Class,4,0,0,316,33,43,1,393
1487,2021,Napa,Electric,MINI,Hardtop 2 Door,1,0,0,316,33,43,1,393
1488,2021,Napa,Electric,Nissan,LEAF,154,0,0,316,33,43,1,393
1489,2021,Napa,Electric,Polestar,2,5,0,0,316,33,43,1,393
1490,2021,Napa,Electric,Porsche,Taycan,18,0,0,316,33,43,1,393
1491,2021,Napa,Electric,Smart,Fortwo Electric Drive,4,0,0,316,33,43,1,393
1492,2021,Napa,Electric,Tesla,Model 3,667,0,0,316,33,43,1,393
1493,2021,Napa,Electric,Tesla,Model S,310,0,0,316,33,43,1,393
1494,2021,Napa,Electric,Tesla,Model X,159,0,0,316,33,43,1,393
1495,2021,Napa,Electric,Tesla,Model Y,338,0,0,316,33,43,1,393
1496,2021,Napa,Electric,Tesla,Roadster,1,0,0,316,33,43,1,393
1497,2021,Napa,Electric,Toyota,RAV4 EV,7,0,0,316,33,43,1,393
1498,2021,Napa,Electric,Volkswagen,e-Golf,24,0,0,316,33,43,1,393
1499,2021,Napa,Electric,Volkswagen,Id.4,19,0,0,316,33,43,1,393
1500,2021,Napa,Electric,Volvo,Xc40,6,0,0,316,33,43,1,393
1501,2021,Napa,Hydrogen,Honda,Clarity Fuel Cell,1,0,0,316,33,43,1,393
1502,2021,Napa,Hydrogen,Toyota,Mirai,5,0,0,316,33,43,1,393
1503,2021,Napa,PHEV,Audi,A3 Sportback e-tron,30,0,0,316,33,43,1,393
1504,2021,Napa,PHEV,Audi,Q5,13,0,0,316,33,43,1,393
1505,2021,Napa,PHEV,BMW,3 Series,14,0,0,316,33,43,1,393
1506,2021,Napa,PHEV,BMW,5 Series,24,0,0,316,33,43,1,393
1507,2021,Napa,PHEV,BMW,7 Series,1,0,0,316,33,43,1,393
1508,2021,Napa,PHEV,BMW,i3,55,0,0,316,33,43,1,393
1509,2021,Napa,PHEV,BMW,i8,5,0,0,316,33,43,1,393
1510,2021,Napa,PHEV,BMW,X3,5,0,0,316,33,43,1,393
1511,2021,Napa,PHEV,BMW,X5,26,0,0,316,33,43,1,393
1512,2021,Napa,PHEV,Cadillac,ELR,1,0,0,316,33,43,1,393
1513,2021,Napa,PHEV,Chevrolet,Volt,201,0,0,316,33,43,1,393
1514,2021,Napa,PHEV,Chrysler,Pacifica Hybrid,25,0,0,316,33,43,1,393
1515,2021,Napa,PHEV,Fisker,Karma,4,0,0,316,33,43,1,393
1516,2021,Napa,PHEV,Ford,C-MAX Energi,50,0,0,316,33,43,1,393
1517,2021,Napa,PHEV,Ford,Escape Plug-In Hybrid,1,0,0,316,33,43,1,393
1518,2021,Napa,PHEV,Ford,Fusion Energi,96,0,0,316,33,43,1,393
1519,2021,Napa,PHEV,Honda,Accord Plug-In,3,0,0,316,33,43,1,393
1520,2021,Napa,PHEV,Honda,Clarity Plug-In Hybrid,65,0,0,316,33,43,1,393
1521,2021,Napa,PHEV,Hyundai,Ioniq Plug-in Hybrid,17,0,0,316,33,43,1,393
1522,2021,Napa,PHEV,Hyundai,Santa Fe Plug-In Hybrid,2,0,0,316,33,43,1,393
1523,2021,Napa,PHEV,Hyundai,Sonata Plug-in Hybrid,1,0,0,316,33,43,1,393
1524,2021,Napa,PHEV,Jeep,Wrangler Unlimited,14,0,0,316,33,43,1,393
1525,2021,Napa,PHEV,Kia,Niro Plug-In Hybrid,21,0,0,316,33,43,1,393
1526,2021,Napa,PHEV,Kia,Optima Plug-In Hybrid,1,0,0,316,33,43,1,393
